"seed","stage","variable","response","training_n"
202001,"inner","Q324","(1) Not well at all | Q323BLWSPLIT: (11) Split 11",2
202001,"inner","Q324","(1) Not well at all | Q323BLWSPLIT: (12) Split 12",3
202001,"inner","Q324","(1) Not well at all | Q323BLWSPLIT: (13) Split 13",1
202001,"inner","Q324","(1) Not well at all | Q323BLWSPLIT: (14) Split 14",5
202001,"inner","Q324","(2) Not very well | Q323BLWSPLIT: (02) Split 2",8
202001,"inner","Q324","(2) Not very well | Q323BLWSPLIT: (04) Split 4",9
202001,"inner","Q324","(2) Not very well | Q323BLWSPLIT: (06) Split 6",8
202001,"inner","Q324","(2) Not very well | Q323BLWSPLIT: (07) Split 7",3
202001,"inner","Q324","(2) Not very well | Q323BLWSPLIT: (10) Split 10",8
202001,"inner","Q324","(2) Not very well | Q323BLWSPLIT: (11) Split 11",2
202001,"inner","Q324","(2) Not very well | Q323BLWSPLIT: (12) Split 12",8
202001,"inner","Q324","(2) Not very well | Q323BLWSPLIT: (14) Split 14",6
202001,"inner","Q324","(5) Very well | Q323BLWSPLIT: (01) Split 1",9
202001,"inner","Q324","(5) Very well | Q323BLWSPLIT: (03) Split 3",8
202001,"inner","Q324","(5) Very well | Q323BLWSPLIT: (05) Split 5",8
202001,"inner","Q324","(5) Very well | Q323BLWSPLIT: (06) Split 6",7
202001,"inner","Q324","(5) Very well | Q323BLWSPLIT: (11) Split 11",7
202001,"inner","Q324","(5) Very well | Q323BLWSPLIT: (12) Split 12",6
202001,"inner","Q324","(5) Very well | Q323BLWSPLIT: (13) Split 13",8
202001,"inner","Q324","(5) Very well | Q323BLWSPLIT: (14) Split 14",9
202001,"inner","Q324","(5) Very well | Q323BLWSPLIT: (15) Split 15",6
202001,"inner","Q325_BLW","(1) Not at all | Q323BLWSPLIT: (01) Split 1",7
202001,"inner","Q325_BLW","(1) Not at all | Q323BLWSPLIT: (04) Split 4",7
202001,"inner","Q325_BLW","(1) Not at all | Q323BLWSPLIT: (05) Split 5",7
202001,"inner","Q325_BLW","(1) Not at all | Q323BLWSPLIT: (06) Split 6",7
202001,"inner","Q325_BLW","(1) Not at all | Q323BLWSPLIT: (07) Split 7",4
202001,"inner","Q325_BLW","(1) Not at all | Q323BLWSPLIT: (08) Split 8",9
202001,"inner","Q325_BLW","(1) Not at all | Q323BLWSPLIT: (09) Split 9",7
202001,"inner","Q325_BLW","(1) Not at all | Q323BLWSPLIT: (10) Split 10",6
202001,"inner","Q325_BLW","(1) Not at all | Q323BLWSPLIT: (11) Split 11",3
202001,"inner","Q325_BLW","(1) Not at all | Q323BLWSPLIT: (12) Split 12",9
202001,"inner","Q325_BLW","(1) Not at all | Q323BLWSPLIT: (13) Split 13",5
202001,"inner","Q325_BLW","(2) A little | Q323BLWSPLIT: (11) Split 11",8
202001,"inner","Q325_BLW","(4) Somewhat well | Q323BLWSPLIT: (06) Split 6",7
202001,"inner","Q325_BLW","(4) Somewhat well | Q323BLWSPLIT: (12) Split 12",9
202001,"inner","Q325_BLW","(4) Somewhat well | Q323BLWSPLIT: (13) Split 13",7
202001,"inner","Q325_BLW","(5) A lot | Q323BLWSPLIT: (01) Split 1",4
202001,"inner","Q325_BLW","(5) A lot | Q323BLWSPLIT: (02) Split 2",8
202001,"inner","Q325_BLW","(5) A lot | Q323BLWSPLIT: (03) Split 3",8
202001,"inner","Q325_BLW","(5) A lot | Q323BLWSPLIT: (04) Split 4",3
202001,"inner","Q325_BLW","(5) A lot | Q323BLWSPLIT: (05) Split 5",1
202001,"inner","Q325_BLW","(5) A lot | Q323BLWSPLIT: (06) Split 6",3
202001,"inner","Q325_BLW","(5) A lot | Q323BLWSPLIT: (07) Split 7",4
202001,"inner","Q325_BLW","(5) A lot | Q323BLWSPLIT: (08) Split 8",8
202001,"inner","Q325_BLW","(5) A lot | Q323BLWSPLIT: (09) Split 9",6
202001,"inner","Q325_BLW","(5) A lot | Q323BLWSPLIT: (10) Split 10",5
202001,"inner","Q325_BLW","(5) A lot | Q323BLWSPLIT: (11) Split 11",3
202001,"inner","Q325_BLW","(5) A lot | Q323BLWSPLIT: (12) Split 12",4
202001,"inner","Q325_BLW","(5) A lot | Q323BLWSPLIT: (13) Split 13",5
202001,"inner","Q325_BLW","(5) A lot | Q323BLWSPLIT: (14) Split 14",7
202001,"inner","Q325_BLW","(5) A lot | Q323BLWSPLIT: (15) Split 15",2
202001,"inner","Q326R1","(1) Very unlikely | Q323BLWSPLIT: (01) Split 1",3
202001,"inner","Q326R1","(1) Very unlikely | Q323BLWSPLIT: (03) Split 3",4
202001,"inner","Q326R1","(1) Very unlikely | Q323BLWSPLIT: (04) Split 4",6
202001,"inner","Q326R1","(1) Very unlikely | Q323BLWSPLIT: (05) Split 5",8
202001,"inner","Q326R1","(1) Very unlikely | Q323BLWSPLIT: (06) Split 6",3
202001,"inner","Q326R1","(1) Very unlikely | Q323BLWSPLIT: (07) Split 7",7
202001,"inner","Q326R1","(1) Very unlikely | Q323BLWSPLIT: (09) Split 9",6
202001,"inner","Q326R1","(1) Very unlikely | Q323BLWSPLIT: (10) Split 10",7
202001,"inner","Q326R1","(1) Very unlikely | Q323BLWSPLIT: (11) Split 11",1
202001,"inner","Q326R1","(1) Very unlikely | Q323BLWSPLIT: (12) Split 12",6
202001,"inner","Q326R1","(1) Very unlikely | Q323BLWSPLIT: (13) Split 13",3
202001,"inner","Q326R1","(1) Very unlikely | Q323BLWSPLIT: (15) Split 15",7
202001,"inner","Q326R1","(2) Somewhat unlikely | Q323BLWSPLIT: (06) Split 6",7
202001,"inner","Q326R1","(2) Somewhat unlikely | Q323BLWSPLIT: (11) Split 11",9
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (01) Split 1 | S2_RACE_PRIME: (2) Hispanic or Latino",3
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (02) Split 2 | S2_RACE_PRIME: (1) White",1
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (02) Split 2 | S2_RACE_PRIME: (2) Hispanic or Latino",4
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (03) Split 3 | S2_RACE_PRIME: (1) White",1
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (03) Split 3 | S2_RACE_PRIME: (2) Hispanic or Latino",3
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (04) Split 4 | S2_RACE_PRIME: (1) White",2
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (05) Split 5 | S2_RACE_PRIME: (2) Hispanic or Latino",4
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (05) Split 5 | S2_RACE_PRIME: (3) Black or African American",1
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (06) Split 6 | S2_RACE_PRIME: (2) Hispanic or Latino",1
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (07) Split 7 | S2_RACE_PRIME: (2) Hispanic or Latino",5
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (07) Split 7 | S2_RACE_PRIME: (3) Black or African American",1
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (08) Split 8 | S2_RACE_PRIME: (1) White",1
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (08) Split 8 | S2_RACE_PRIME: (2) Hispanic or Latino",7
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (09) Split 9 | S2_RACE_PRIME: (1) White",1
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (10) Split 10 | S2_RACE_PRIME: (2) Hispanic or Latino",6
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (11) Split 11 | S2_RACE_PRIME: (2) Hispanic or Latino",1
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (12) Split 12 | S2_RACE_PRIME: (1) White",2
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (12) Split 12 | S2_RACE_PRIME: (2) Hispanic or Latino",5
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (13) Split 13 | S2_RACE_PRIME: (2) Hispanic or Latino",2
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (14) Split 14 | S2_RACE_PRIME: (1) White",1
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (14) Split 14 | S2_RACE_PRIME: (2) Hispanic or Latino",3
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (15) Split 15 | S2_RACE_PRIME: (2) Hispanic or Latino",8
202001,"inner","Q326R4","(1) Very unlikely | Q323BLWSPLIT: (15) Split 15 | S2_RACE_PRIME: (3) Black or African American",1
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (01) Split 1 | S2_RACE_PRIME: (1) White",4
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (02) Split 2 | S2_RACE_PRIME: (1) White",2
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (02) Split 2 | S2_RACE_PRIME: (2) Hispanic or Latino",6
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (03) Split 3 | S2_RACE_PRIME: (1) White",2
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (03) Split 3 | S2_RACE_PRIME: (2) Hispanic or Latino",6
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (03) Split 3 | S2_RACE_PRIME: (3) Black or African American",1
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (04) Split 4 | S2_RACE_PRIME: (1) White",1
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (05) Split 5 | S2_RACE_PRIME: (1) White",4
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (05) Split 5 | S2_RACE_PRIME: (2) Hispanic or Latino",8
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (06) Split 6 | S2_RACE_PRIME: (1) White",1
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (06) Split 6 | S2_RACE_PRIME: (2) Hispanic or Latino",3
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (07) Split 7 | S2_RACE_PRIME: (1) White",1
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (07) Split 7 | S2_RACE_PRIME: (2) Hispanic or Latino",3
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (07) Split 7 | S2_RACE_PRIME: (3) Black or African American",1
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (08) Split 8 | S2_RACE_PRIME: (1) White",1
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (10) Split 10 | S2_RACE_PRIME: (1) White",4
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (10) Split 10 | S2_RACE_PRIME: (2) Hispanic or Latino",5
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (11) Split 11 | S2_RACE_PRIME: (1) White",2
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (11) Split 11 | S2_RACE_PRIME: (2) Hispanic or Latino",8
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (12) Split 12 | S2_RACE_PRIME: (2) Hispanic or Latino",4
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (13) Split 13 | S2_RACE_PRIME: (1) White",2
202001,"inner","Q326R4","(2) Somewhat unlikely | Q323BLWSPLIT: (15) Split 15 | S2_RACE_PRIME: (2) Hispanic or Latino",9
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (02) Split 2 | S2_RACE_PRIME: (1) White",6
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (03) Split 3 | S2_RACE_PRIME: (1) White",7
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (03) Split 3 | S2_RACE_PRIME: (3) Black or African American",2
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (04) Split 4 | S2_RACE_PRIME: (1) White",3
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (04) Split 4 | S2_RACE_PRIME: (3) Black or African American",1
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (05) Split 5 | S2_RACE_PRIME: (1) White",8
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (05) Split 5 | S2_RACE_PRIME: (3) Black or African American",1
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (06) Split 6 | S2_RACE_PRIME: (3) Black or African American",2
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (07) Split 7 | S2_RACE_PRIME: (1) White",6
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (08) Split 8 | S2_RACE_PRIME: (1) White",6
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (09) Split 9 | S2_RACE_PRIME: (1) White",5
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (10) Split 10 | S2_RACE_PRIME: (1) White",9
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (11) Split 11 | S2_RACE_PRIME: (1) White",3
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (11) Split 11 | S2_RACE_PRIME: (3) Black or African American",1
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (12) Split 12 | S2_RACE_PRIME: (1) White",6
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (13) Split 13 | S2_RACE_PRIME: (1) White",4
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (13) Split 13 | S2_RACE_PRIME: (3) Black or African American",1
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (14) Split 14 | S2_RACE_PRIME: (1) White",9
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (15) Split 15 | S2_RACE_PRIME: (1) White",6
202001,"inner","Q326R4","(3) Neither Likely nor Unlikely | Q323BLWSPLIT: (15) Split 15 | S2_RACE_PRIME: (3) Black or African American",2
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (01) Split 1 | S2_RACE_PRIME: (1) White",4
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (01) Split 1 | S2_RACE_PRIME: (3) Black or African American",1
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (02) Split 2 | S2_RACE_PRIME: (1) White",3
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (03) Split 3 | S2_RACE_PRIME: (1) White",3
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (03) Split 3 | S2_RACE_PRIME: (3) Black or African American",1
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (04) Split 4 | S2_RACE_PRIME: (1) White",2
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (04) Split 4 | S2_RACE_PRIME: (3) Black or African American",2
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (05) Split 5 | S2_RACE_PRIME: (1) White",6
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (06) Split 6 | S2_RACE_PRIME: (1) White",4
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (07) Split 7 | S2_RACE_PRIME: (1) White",6
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (07) Split 7 | S2_RACE_PRIME: (3) Black or African American",1
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (08) Split 8 | S2_RACE_PRIME: (1) White",2
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (09) Split 9 | S2_RACE_PRIME: (1) White",2
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (10) Split 10 | S2_RACE_PRIME: (1) White",1
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (11) Split 11 | S2_RACE_PRIME: (1) White",2
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (11) Split 11 | S2_RACE_PRIME: (3) Black or African American",1
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (12) Split 12 | S2_RACE_PRIME: (1) White",1
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (13) Split 13 | S2_RACE_PRIME: (1) White",1
202001,"inner","Q326R4","(4) Very likely | Q323BLWSPLIT: (14) Split 14 | S2_RACE_PRIME: (1) White",1
202001,"inner","Q326R5","(1) Very unlikely | Q323BLWSPLIT: (01) Split 1",5
202001,"inner","Q326R5","(1) Very unlikely | Q323BLWSPLIT: (02) Split 2",6
202001,"inner","Q326R5","(1) Very unlikely | Q323BLWSPLIT: (03) Split 3",4
202001,"inner","Q326R5","(1) Very unlikely | Q323BLWSPLIT: (04) Split 4",2
202001,"inner","Q326R5","(1) Very unlikely | Q323BLWSPLIT: (05) Split 5",4
202001,"inner","Q326R5","(1) Very unlikely | Q323BLWSPLIT: (06) Split 6",2
202001,"inner","Q326R5","(1) Very unlikely | Q323BLWSPLIT: (07) Split 7",6
202001,"inner","Q326R5","(1) Very unlikely | Q323BLWSPLIT: (08) Split 8",6
202001,"inner","Q326R5","(1) Very unlikely | Q323BLWSPLIT: (09) Split 9",5
202001,"inner","Q326R5","(1) Very unlikely | Q323BLWSPLIT: (10) Split 10",3
202001,"inner","Q326R5","(1) Very unlikely | Q323BLWSPLIT: (11) Split 11",1
202001,"inner","Q326R5","(1) Very unlikely | Q323BLWSPLIT: (12) Split 12",3
202001,"inner","Q326R5","(1) Very unlikely | Q323BLWSPLIT: (13) Split 13",4
202001,"inner","Q326R5","(1) Very unlikely | Q323BLWSPLIT: (14) Split 14",6
202001,"inner","Q326R5","(1) Very unlikely | Q323BLWSPLIT: (15) Split 15",3
202001,"inner","Q326R5","(2) Somewhat unlikely | Q323BLWSPLIT: (01) Split 1",7
202001,"inner","Q326R5","(2) Somewhat unlikely | Q323BLWSPLIT: (06) Split 6",8
202001,"inner","Q326R5","(2) Somewhat unlikely | Q323BLWSPLIT: (08) Split 8",5
202001,"inner","Q326R5","(2) Somewhat unlikely | Q323BLWSPLIT: (10) Split 10",9
202001,"inner","Q326R5","(2) Somewhat unlikely | Q323BLWSPLIT: (11) Split 11",6
202001,"inner","Q340","(1) Candidate 1 | Q340_RACE_1: (1) White | Q340_RACE_2: (1) White | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (1) Female | Q340_EXP_1: (1) President of a housing rights non-profit organization | Q340_EXP_2: (1) President of a housing rights non-profit organization | Q340_VOUCHER_1: (1) Supports policies that require landlords to accept low-income renters with housing vouchers in upper class neighborhoods | Q340_VOUCHER_2: (1) Supports policies that require landlords to accept low-income renters with housing vouchers in upper class neighborhoods | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (2) Opposes limiting evictions | Q340_BUILD_1: (1) Supports building more affordable housing units in White neighborhoods | Q340_BUILD_2: (1) Supports building more affordable housing units in White neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202001,"inner","Q340","(1) Candidate 1 | Q340_RACE_1: (1) White | Q340_RACE_2: (1) White | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (1) Female | Q340_EXP_1: (1) President of a housing rights non-profit organization | Q340_EXP_2: (2) Tenant rights attorney | Q340_VOUCHER_1: (3) Supports policies that require landlords to accept low-income renters with housing vouchers in middle class neighborhood | Q340_VOUCHER_2: (4) Opposes policies that that require landlords to accept low-income renters with housing vouchers in middle class neighbor | Q340_EVICT_1: (1) Supports limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (5) Supports building more affordable housing units in Hispanic/Latino neighborhoods | Q340_BUILD_2: (1) Supports building more affordable housing units in White neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (1) Supports stricter gun laws",1
202001,"inner","Q340","(1) Candidate 1 | Q340_RACE_1: (1) White | Q340_RACE_2: (1) White | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (1) Female | Q340_EXP_1: (2) Tenant rights attorney | Q340_EXP_2: (4) Attorney for a home builder association | Q340_VOUCHER_1: (3) Supports policies that require landlords to accept low-income renters with housing vouchers in middle class neighborhood | Q340_VOUCHER_2: (2) Opposes policies that that require landlords to accept low-income renters with housing vouchers in upper class neighborh | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (3) Supports building more affordable housing units in Black neighborhoods | Q340_BUILD_2: (2) Opposes building more affordable housing units in White neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (1) Supports stricter gun laws",1
202001,"inner","Q340","(1) Candidate 1 | Q340_RACE_1: (1) White | Q340_RACE_2: (1) White | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (1) Female | Q340_EXP_1: (3) President of a landlord association | Q340_EXP_2: (1) President of a housing rights non-profit organization | Q340_VOUCHER_1: (6) Opposes policies that that require landlords to accept low-income renters with housing vouchers in working class neighbo | Q340_VOUCHER_2: (2) Opposes policies that that require landlords to accept low-income renters with housing vouchers in upper class neighborh | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (2) Opposes limiting evictions | Q340_BUILD_1: (5) Supports building more affordable housing units in Hispanic/Latino neighborhoods | Q340_BUILD_2: (1) Supports building more affordable housing units in White neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (1) Supports stricter gun laws",1
