"run","item","variable","response","n","weight_sum","mean_shap","positive_share"
"diagnostic_202001_forest_FALSE","Q16","Q16","Not observed / routed",401,292.286981999873,-3.25502773278575e-05,0
"diagnostic_202001_forest_FALSE","Q17","Q17","(1) Yes",37,34.6652655303478,2.69615805748508e-05,1
"diagnostic_202001_forest_FALSE","Q17","Q17","(2) No",83,85.7216865122309,-6.634152460086e-06,0
"diagnostic_202001_forest_FALSE","Q17","Q17","Not observed / routed",401,292.286981999873,-8.45774892828375e-06,0
"diagnostic_202001_forest_FALSE","Q20","Q20","(01) No, not active in any groups",113,112.928135812282,0,0
"diagnostic_202001_forest_FALSE","Q20","Q20","Not observed / routed",401,292.286981999873,0,0
"diagnostic_202001_forest_FALSE","Q21","Q21","(1) Republican",108,89.0184202194208,0.00915768817311524,1
"diagnostic_202001_forest_FALSE","Q21","Q21","(2) Democrat",248,199.83066086471,-0.00547725589523345,0
"diagnostic_202001_forest_FALSE","Q21","Q21","(3) Independent",145,110.097533121704,8.19094522356968e-05,0.492407630264566
"diagnostic_202001_forest_FALSE","Q21","Q21","(4) Other party",20,13.7273198366164,-0.000282921034737995,0.312580023352391
"diagnostic_202001_forest_FALSE","Q22","Q22","(1) Strong | Q21: (1) Republican",62,54.0817674100396,0.00787870319208223,1
"diagnostic_202001_forest_FALSE","Q22","Q22","(1) Strong | Q21: (2) Democrat",156,126.673620849848,-0.00361374273214305,0
"diagnostic_202001_forest_FALSE","Q22","Q22","(2) Not strong | Q21: (1) Republican",46,34.9366528093812,-0.000393017346741073,0.191194825262243
"diagnostic_202001_forest_FALSE","Q22","Q22","(2) Not strong | Q21: (2) Democrat",92,73.1570400148628,-0.000869285389034965,0
"diagnostic_202001_forest_FALSE","Q22","Q22","Not observed / routed",165,123.824852958321,-0.000258730088051128,0.324390697380876
"diagnostic_202001_forest_FALSE","Q23","Q23","(01) Republican",22,16.486725896597,0.0109488094624547,1
"diagnostic_202001_forest_FALSE","Q23","Q23","(02) Democrat",43,30.5658469051117,-0.00119821545881547,0
"diagnostic_202001_forest_FALSE","Q23","Q23","(03) Independent",80,63.1492106616496,-0.000436551763670135,0.0626542880854822
"diagnostic_202001_forest_FALSE","Q23","Q23","(04) Other party",11,7.524290472269,-0.000159155380019301,0.101017813397001
"diagnostic_202001_forest_FALSE","Q23","Q23","Not observed / routed",356,288.849081084131,-6.58943605792498e-05,0.255070395133316
"diagnostic_202001_forest_FALSE","Q24","Q24","(01) Always called myself a Republican",67,54.0612519383425,0.00793684270160095,1
"diagnostic_202001_forest_FALSE","Q24","Q24","(02) Used to call myself a Democrat",30,26.0052309930325,0.00919172580664144,1
"diagnostic_202001_forest_FALSE","Q24","Q24","Not observed / routed",413,323.655513823031,-0.00246425568273243,0
"diagnostic_202001_forest_FALSE","Q25","Q25","(01) Always called myself a Democrat",194,159.565742447972,-0.00374763899535875,0
"diagnostic_202001_forest_FALSE","Q25","Q25","(02) Used to call myself a Republican",18,12.2209999263287,-0.00293395131021784,0
"diagnostic_202001_forest_FALSE","Q25","Q25","(03) Used to call myself an Independent",25,18.733130276203,-0.00359117282502908,0
"diagnostic_202001_forest_FALSE","Q25","Q25","(88) Don",11,9.3107882142066,-0.00468124819754451,0
"diagnostic_202001_forest_FALSE","Q25","Q25","Not observed / routed",273,212.843273177741,0.00170289569832188,1
"diagnostic_202001_forest_FALSE","Q26","Q26","(01) Always called myself an Independent",76,60.2378481924531,8.10865347441217e-05,0.748420487898852
"diagnostic_202001_forest_FALSE","Q26","Q26","(02) Used to be closer to the Republican party",25,16.6038976609706,-3.37178667872129e-05,0.304443796146802
"diagnostic_202001_forest_FALSE","Q26","Q26","(03) Used to be closer to the Democratic party",36,26.9994033724068,9.08771966321218e-05,0.621684530612997
"diagnostic_202001_forest_FALSE","Q26","Q26","Not observed / routed",376,302.576400920747,-2.47404885191878e-05,0.286687117363416
"diagnostic_202001_forest_FALSE","Q27","Q27R1","(0) NO TO: Older Americans",437,343.861735299227,-4.3378946784129e-06,0.327581452661669
"diagnostic_202001_forest_FALSE","Q27","Q27R1","(1) Older Americans",84,68.8121987432243,-5.59424824897415e-05,0.44309948188889
"diagnostic_202001_forest_FALSE","Q27","Q27R2","(0) NO TO: Younger Americans",267,216.62861393392,-5.15528713282103e-05,0.274234478880514
"diagnostic_202001_forest_FALSE","Q27","Q27R2","(1) Younger Americans",254,196.045320108532,2.97210147224145e-05,0.427076460053795
"diagnostic_202001_forest_FALSE","Q27","Q27R3","(0) NO TO: Men",406,314.889306396244,4.77846982812566e-05,0.37203571354032
"diagnostic_202001_forest_FALSE","Q27","Q27R3","(1) Men",115,97.7846276462073,-0.000208499558712256,0.265719768116394
"diagnostic_202001_forest_FALSE","Q27","Q27R4","(0) NO TO: Women",272,217.812637642025,3.22179860396939e-05,0.365892400991416
"diagnostic_202001_forest_FALSE","Q27","Q27R4","(1) Women",249,194.861296400427,-6.34227830875212e-05,0.325551500444541
"diagnostic_202001_forest_FALSE","Q27","Q27R5","(0) NO TO: LGBTQ Americans",253,208.901751935481,-7.78956060320537e-05,0.244096428504375
"diagnostic_202001_forest_FALSE","Q27","Q27R5","(1) LGBTQ Americans",268,203.772182106971,5.36450424204409e-05,0.45217754389416
"diagnostic_202001_forest_FALSE","Q27","Q27R6","(0) NO TO: Catholics",403,310.988591521976,-7.24133161714754e-07,0.345437422746693
"diagnostic_202001_forest_FALSE","Q27","Q27R6","(1) Catholics",118,101.685342520476,-5.031171588837e-05,0.35114479560981
"diagnostic_202001_forest_FALSE","Q27","Q27R7","(0) NO TO: Protestants",454,363.732286632059,-1.24874511092442e-05,0.316503080953375
"diagnostic_202001_forest_FALSE","Q27","Q27R7","(1) Protestants",67,48.9416474103927,-1.63270366047521e-05,0.572334371556741
"diagnostic_202001_forest_FALSE","Q27","Q27R8","(0) NO TO: Jews",417,336.784602746365,-3.28360731431579e-05,0.298337000225092
"diagnostic_202001_forest_FALSE","Q27","Q27R8","(1) Jews",104,75.8893312960865,7.53402690033465e-05,0.562108896480569
"diagnostic_202001_forest_FALSE","Q27","Q27R9","(0) NO TO: Muslims",434,345.473326891658,-2.07641492792402e-05,0.293721561199938
"diagnostic_202001_forest_FALSE","Q27","Q27R9","(1) Muslims",87,67.2006071507933,2.72661006250259e-05,0.619940997762177
"diagnostic_202001_forest_FALSE","Q27","Q27R10","(0) NO TO: Hindus",472,375.192975059149,-2.13780811147632e-05,0.308683229293604
"diagnostic_202001_forest_FALSE","Q27","Q27R10","(1) Hindus",49,37.4809589833022,7.14961599771204e-05,0.7288393351269
"diagnostic_202001_forest_FALSE","Q27","Q27R11","(0) NO TO: Buddhists",461,369.039584606884,-1.70175989944877e-05,0.309910735461664
"diagnostic_202001_forest_FALSE","Q27","Q27R11","(1) Buddhists",60,43.6343494355679,2.15198911211236e-05,0.659206512001039
"diagnostic_202001_forest_FALSE","Q27","Q27R12","(0) NO TO: Atheists",403,317.851810485122,-9.61835424052835e-05,0.190438059006209
"diagnostic_202001_forest_FALSE","Q27","Q27R12","(1) Atheists",118,94.8221235573298,0.000266087184413238,0.871128924722971
"diagnostic_202001_forest_FALSE","Q27","Q27R13","(0) NO TO: Agnostics",429,341.948731034992,-5.67798574290753e-05,0.263891505682778
"diagnostic_202001_forest_FALSE","Q27","Q27R13","(1) Agnostics",92,70.7252030074598,0.000199004575212004,0.747908929580914
"diagnostic_202001_forest_FALSE","Q27","Q27R14","(0) NO TO: Non-religious people",359,289.521126806734,-7.66155714760497e-05,0.22657279858073
"diagnostic_202001_forest_FALSE","Q27","Q27R14","(1) Non-religious people",162,123.152807235718,0.000136746094122861,0.629589906769951
"diagnostic_202001_forest_FALSE","Q27","Q27R15","(0) NO TO: Rich people",438,351.90516297519,-2.46399903855645e-05,0.319195970360775
"diagnostic_202001_forest_FALSE","Q27","Q27R15","(1) Rich people",83,60.7687710672619,5.47942398525032e-05,0.506948978282127
"diagnostic_202001_forest_FALSE","Q27","Q27R16","(0) NO TO: Poor people",298,230.132931560276,2.24135577340103e-05,0.378678835428187
"diagnostic_202001_forest_FALSE","Q27","Q27R16","(1) Poor people",223,182.541002482175,-5.75172636295031e-05,0.306708657762456
"diagnostic_202001_forest_FALSE","Q27","Q27R17","(0) NO TO: Middle class people",253,201.292362749576,1.69984983342769e-05,0.376480706580352
"diagnostic_202001_forest_FALSE","Q27","Q27R17","(1) Middle class people",268,211.381571292876,-4.14550287153365e-05,0.318621368011008
"diagnostic_202001_forest_FALSE","Q27","Q27R18","(0) NO TO: People who are racist",463,369.539855003354,-3.51453755376931e-05,0.310589179284801
"diagnostic_202001_forest_FALSE","Q27","Q27R18","(1) People who are racist",58,43.1340790390973,0.000177271798439672,0.657445266667705
"diagnostic_202001_forest_FALSE","Q27","Q27R19","(0) NO TO: People who fight against racism",260,205.723553478717,3.85668383808392e-06,0.359896577505861
"diagnostic_202001_forest_FALSE","Q27","Q27R19","(1) People who fight against racism",261,206.950380563735,-2.96427187137405e-05,0.333868308805685
"diagnostic_202001_forest_FALSE","Q28","Q28R1","(0) NO TO: Older Americans",247,201.169145166873,-5.37055120192352e-05,0.345235697240646
"diagnostic_202001_forest_FALSE","Q28","Q28R1","(1) Older Americans",274,211.504788875578,3.58523564593408e-05,0.419886558510832
"diagnostic_202001_forest_FALSE","Q28","Q28R2","(0) NO TO: Younger Americans",486,380.514785706994,-3.77725646197679e-05,0.368309437414981
"diagnostic_202001_forest_FALSE","Q28","Q28R2","(1) Younger Americans",35,32.1591483354572,0.000346777606033954,0.563186598219794
"diagnostic_202001_forest_FALSE","Q28","Q28R3","(0) NO TO: Men",277,221.990725025534,-6.27833145055233e-05,0.312028317148186
"diagnostic_202001_forest_FALSE","Q28","Q28R3","(1) Men",244,190.683209016918,5.61998442432468e-05,0.46669759813198
"diagnostic_202001_forest_FALSE","Q28","Q28R4","(0) NO TO: Women",410,321.491182371972,-8.59318917536395e-05,0.302962591608562
"diagnostic_202001_forest_FALSE","Q28","Q28R4","(1) Women",111,91.1827516704795,0.000267653675461576,0.667439675803361
"diagnostic_202001_forest_FALSE","Q28","Q28R5","(0) NO TO: LGBTQ Americans",496,393.205995857713,-3.23342908037682e-05,0.37555410447458
"diagnostic_202001_forest_FALSE","Q28","Q28R5","(1) LGBTQ Americans",25,19.4679381847382,0.000487626890209498,0.543902608260752
"diagnostic_202001_forest_FALSE","Q28","Q28R6","(0) NO TO: Catholics",390,308.773723751304,-7.17149841157663e-05,0.329300283737997
"diagnostic_202001_forest_FALSE","Q28","Q28R6","(1) Catholics",131,103.900210291147,0.000182124326612352,0.544556291116529
"diagnostic_202001_forest_FALSE","Q28","Q28R7","(0) NO TO: Protestants",383,305.549841225146,-0.000115182330577384,0.273367419323645
"diagnostic_202001_forest_FALSE","Q28","Q28R7","(1) Protestants",138,107.124092817306,0.000298466900572555,0.697615396020199
"diagnostic_202001_forest_FALSE","Q28","Q28R8","(0) NO TO: Jews",470,374.460327818988,-5.36783664003151e-05,0.361563640927092
"diagnostic_202001_forest_FALSE","Q28","Q28R8","(1) Jews",51,38.213606223464,0.000441713658750464,0.598413778637045
"diagnostic_202001_forest_FALSE","Q28","Q28R9","(0) NO TO: Muslims",504,401.666977822778,-4.27512082630364e-05,0.366601786840972
"diagnostic_202001_forest_FALSE","Q28","Q28R9","(1) Muslims",17,11.0069562196732,0.00126745318894948,1
"diagnostic_202001_forest_FALSE","Q28","Q28R10","(0) NO TO: Hindus",509,404.34229058027,-3.83922526253467e-05,0.370792637908777
"diagnostic_202001_forest_FALSE","Q28","Q28R10","(1) Hindus",12,8.3316434621812,0.00147661917638208,1
"diagnostic_202001_forest_FALSE","Q28","Q28R11","(0) NO TO: Buddhists",507,403.432864785192,-3.9449700965586e-05,0.372153160738292
"diagnostic_202001_forest_FALSE","Q28","Q28R11","(1) Buddhists",14,9.2410692572595,0.00137368941429146,0.878683191625817
"diagnostic_202001_forest_FALSE","Q28","Q28R12","(0) NO TO: Atheists",488,386.508534252641,-2.72409377867114e-05,0.386306050764998
"diagnostic_202001_forest_FALSE","Q28","Q28R12","(1) Atheists",33,26.1653997898106,0.000279296633503805,0.341986081706882
"diagnostic_202001_forest_FALSE","Q28","Q28R13","(0) NO TO: Agnostics",492,389.94737204909,-3.97207447772438e-05,0.371267318483269
"diagnostic_202001_forest_FALSE","Q28","Q28R13","(1) Agnostics",29,22.7265619933608,0.000539811221128336,0.59331775911344
"diagnostic_202001_forest_FALSE","Q28","Q28R14","(0) NO TO: Non-religious people",476,376.584225267169,-3.95124129617917e-05,0.375706945001986
"diagnostic_202001_forest_FALSE","Q28","Q28R14","(1) Non-religious people",45,36.0897087752824,0.000323050668993036,0.464771807882732
"diagnostic_202001_forest_FALSE","Q28","Q28R15","(0) NO TO: Rich people",203,160.608781203627,0.000110637333210573,0.54212768201441
"diagnostic_202001_forest_FALSE","Q28","Q28R15","(1) Rich people",318,252.065152838825,-8.327320879624e-05,0.282420322435264
"diagnostic_202001_forest_FALSE","Q28","Q28R16","(0) NO TO: Poor people",471,376.878478720782,-4.80063297080089e-05,0.358468177643919
"diagnostic_202001_forest_FALSE","Q28","Q28R16","(1) Poor people",50,35.7954553216696,0.000415460720240814,0.647005222762046
"diagnostic_202001_forest_FALSE","Q28","Q28R17","(0) NO TO: Middle class people",361,288.244258210061,-0.000199702407453072,0.158736729623455
"diagnostic_202001_forest_FALSE","Q28","Q28R17","(1) Middle class people",160,124.429675832391,0.000436729623182818,0.90415599310134
"diagnostic_202001_forest_FALSE","Q28","Q28R18","(0) NO TO: People who are racist",282,226.068261444567,0.000125380517163691,0.554473031864339
"diagnostic_202001_forest_FALSE","Q28","Q28R18","(1) People who are racist",239,186.605672597885,-0.000169156178131147,0.176361378595202
"diagnostic_202001_forest_FALSE","Q28","Q28R19","(0) NO TO: People who fight against racism",447,354.421595603225,-7.78844984794232e-05,0.312515863572056
"diagnostic_202001_forest_FALSE","Q28","Q28R19","(1) People who fight against racism",74,58.2523384392267,0.000418575494428235,0.815356400422292
"diagnostic_202001_forest_FALSE","Q29","Q29","(1) Very interested in politics",159,113.488044917583,1.26425098749564e-05,0.689386818446955
"diagnostic_202001_forest_FALSE","Q29","Q29","(2) Somewhat interested",237,192.079212591052,-0.000118346176303758,0.0381486301741689
"diagnostic_202001_forest_FALSE","Q29","Q29","(3) Not that interested in politics",91,73.5341987311835,0.00013050208940488,0.959976559455082
"diagnostic_202001_forest_FALSE","Q29","Q29","(4) Not at all interested in politics",34,33.5724778026342,0.000297254352678473,0.795986326203427
"diagnostic_202001_forest_FALSE","Q30","Q30","(1) During a presidential campaign",175,139.612171009182,-3.31889142625562e-05,0.038258358327934
"diagnostic_202001_forest_FALSE","Q30","Q30","(2) During a state or local campaign",37,30.9974009245633,-2.24286559629924e-05,0.0946662424940629
"diagnostic_202001_forest_FALSE","Q30","Q30","(3) Something I experienced",89,64.0442756265403,-2.73538986031389e-05,0.0759764965678207
"diagnostic_202001_forest_FALSE","Q30","Q30","(4) A major political event",48,30.925581142306,-4.69292870002777e-05,0.0114395835552509
"diagnostic_202001_forest_FALSE","Q30","Q30","(5) Other (SPECIFY)",47,39.9878288060424,-3.40410410387811e-05,0.0690386147779807
"diagnostic_202001_forest_FALSE","Q30","Q30","Not observed / routed",125,107.106676533818,8.92792601104478e-05,0.945019251266417
"diagnostic_202001_forest_FALSE","Q31","Q31","(1) The system is not responsive to people like me",21,15.0532957613466,-0.000680962882113316,0
"diagnostic_202001_forest_FALSE","Q31","Q31","(2) Politics are too complicated",20,16.4492973983287,0.000109261460993468,0.885295761395541
"diagnostic_202001_forest_FALSE","Q31","Q31","(3) I don",67,60.9668446630237,0.000336988975880313,1
"diagnostic_202001_forest_FALSE","Q31","Q31","(4) Politics don't affect my personal life",11,9.5382392704487,0.000150396486141713,0.963510739991698
"diagnostic_202001_forest_FALSE","Q31","Q31","Not observed / routed",396,305.567257508634,-5.34617334774142e-05,0.184952455984322
"diagnostic_202001_forest_FALSE","Q32","Q32R1","(1) 1",202,165.59564140439,-8.48906224439355e-05,0.360812784616553
"diagnostic_202001_forest_FALSE","Q32","Q32R1","(2) 2",110,89.3947132378814,4.00487345499485e-05,0.403083622101231
"diagnostic_202001_forest_FALSE","Q32","Q32R1","(3) 3",48,35.7119337916374,-5.45210057621815e-05,0.470986093947888
"diagnostic_202001_forest_FALSE","Q32","Q32R1","(4) 4",49,36.5226809084411,3.03852402951887e-05,0.484558477951365
"diagnostic_202001_forest_FALSE","Q32","Q32R1","(5) 5",39,30.0762623250483,-7.33315705164355e-05,0.440211252627194
"diagnostic_202001_forest_FALSE","Q32","Q32R1","(6) 6",16,9.0648082047701,-6.63262380085099e-06,0.469459859582118
"diagnostic_202001_forest_FALSE","Q32","Q32R1","(7) 7",15,13.7667015790939,0.000381970032963195,0.676675404165871
"diagnostic_202001_forest_FALSE","Q32","Q32R1","(8) 8",12,10.8606686294079,0.00021146558677159,0.768555132988968
"diagnostic_202001_forest_FALSE","Q32","Q32R1","(9) 9",15,10.8010033667088,0.000103400719343853,0.444630680925903
"diagnostic_202001_forest_FALSE","Q32","Q32R1","Not observed / routed",15,10.8795205950735,-0.000103012943096006,0.623090990165372
"diagnostic_202001_forest_FALSE","Q32","Q32R2","(1) 1",114,93.4458211809391,2.42116662464857e-05,0.420896114886332
"diagnostic_202001_forest_FALSE","Q32","Q32R2","(2) 2",114,94.5645019859068,-0.000263256902185824,0.206256145570672
"diagnostic_202001_forest_FALSE","Q32","Q32R2","(3) 3",61,49.9780090153217,0.000114793395172262,0.541896501612101
"diagnostic_202001_forest_FALSE","Q32","Q32R2","(4) 4",48,34.83722949028,0.000135649616215073,0.58449039272942
"diagnostic_202001_forest_FALSE","Q32","Q32R2","(5) 5",49,38.0965936779977,-3.2518882776269e-05,0.448683845877393
"diagnostic_202001_forest_FALSE","Q32","Q32R2","(6) 6",43,27.4581214189526,0.000280579164941719,0.7767102637976
"diagnostic_202001_forest_FALSE","Q32","Q32R2","(7) 7",24,20.1059061884879,-3.40495530725218e-05,0.413051207574662
"diagnostic_202001_forest_FALSE","Q32","Q32R2","(8) 8",21,13.591508716345,9.01774202998802e-05,0.435025002611801
"diagnostic_202001_forest_FALSE","Q32","Q32R2","(9) 9",33,29.1080904901028,-3.95949044715311e-05,0.420725419260308
"diagnostic_202001_forest_FALSE","Q32","Q32R2","Not observed / routed",14,11.4881518781185,2.49414079617944e-05,0.511357638651259
"diagnostic_202001_forest_FALSE","Q32","Q32R3","(1) 1",18,16.9008343666792,0.000268003530751307,0.580507711192844
